tech,type,n,chunksize,unique_vals,ncolumns,time,gctime,memory,allocs,workers,threads
dtable,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,4.104073647e9,0.0,252837416,5224918,8,4
dtable,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,3.560678e8,1.05634e7,76819640,1526180,1,2
dtable,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,2.761987e8,1.00723e7,78764938,1564922,1,4
dtable,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,2.9214981e9,4.214774e8,839916104,16263361,1,8
dtable,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,4.3298648e9,7.172097e8,946341608,17694647,1,16
dtable,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,2.5019065235e10,8.56658211e8,2257890712,46561435,4,4
dtable,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,3.6670259263e10,1.66682755e9,3042793224,62930448,8,4
dtable,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,2.7391799e9,4.087421e8,794844392,15224141,1,2
dtable,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,2.796945e9,4.041749e8,808541896,15537034,1,4
dtable,grouped_reduce_mean_singlecol,100000000,25000000,1000,4,2.534029e8,8.1487e6,80077384,1583958,1,8
dtable,grouped_reduce_mean_singlecol,100000000,25000000,1000,4,3.481234e8,7.8062e6,90528824,1729677,1,16
dtable,grouped_reduce_mean_singlecol,100000000,25000000,1000,4,3.479972e8,9.0799e6,75501928,1483769,1,2
